Date,GALLISPAT
20130102,0.4270200159949004
20130103,0.7476805985538992
20130104,5.237218653582105
20130107,-0.9356128009116575
20130108,2.967803279152638
20130109,0.23883359637937557
20130110,-0.5656042163731794
20130111,0.7386445576100528
20130114,1.188106013845327
20130115,-8.635694696832347
20130116,-1.128454087467174
20130117,-0.8411108601878821
20130118,4.292658265456812
20130121,-4.84361595283037
20130122,5.803432754024077
20130123,0.5704255275027418
20130124,-4.429041448875582
20130125,5.157007224272702
20130128,-1.745565382918701
20130129,-1.4328737694629168
20130130,-1.05679843750656
20130131,2.1143454639022523
20130201,0.7734714195985714
20130204,-2.548919371905346
20130205,-0.5478788505095183
20130206,-0.06508838531402292
20130207,-0.021357314879400305
20130208,0.2213169795120401
20130211,0.38568358760972987
20130212,-2.1731826084771044
20130213,2.163423298927058
20130214,-1.7996068183443588
20130215,-5.726918445356422
20130218,4.589484394125987
20130219,-6.093584032483732
20130220,1.4637315680188565
20130221,2.0214255595918798
20130222,-1.0277166151380142
20130225,-0.18438337023435622
20130226,-0.6277340812884113
20130227,6.679452344499016
20130228,-1.1080375893308703
20130301,2.813138941727155
20130304,1.4040722728180564
20130305,3.5117555273256382
20130306,2.744790818498121
20130307,-3.594218517347996
20130308,1.8869546104366557
20130311,-0.3848065850349295
20130312,-11.153388938070332
20130313,-3.407799729153748
20130314,-3.021873539316262
20130315,5.339312488469116
20130318,-6.963927268099628
20130319,4.932685937133935
20130320,19.0030388593034
20130321,-1.144843114193585
20130322,1.5798077857652744
20130325,-6.172945710559869
20130326,4.7474322311401975
20130328,-19.372167763628887
20130401,0.26525849909156585
20130402,2.1817062673363763
20130403,-2.7265749496250806
20130404,-7.646863260327966
20130405,6.591648291242277
20130408,4.2234771046156
20130409,-0.7156990163943027
20130410,2.9514700738454436
20130412,-5.1490323566280045
20130415,0.3313857114075843
20130416,6.6456286786102154
20130417,0.4114931743200415
20130418,-0.8095127258503336
20130422,0.5057460132933178
20130423,5.2080201312802785
20130425,-2.2594250992958336
20130429,1.6251713766414175
20130430,-2.38720028938394
20130502,2.4023065703612785
20130503,2.928747089069974
20130506,0.17438809811736947
20130507,0.19601749648292915
20130508,-0.27615591856640115
20130509,-4.937765370684989
20130510,1.1137287456798919
20130513,-2.8979101223058064
20130514,-1.5438648573140277
20130515,-0.5958583296054596
20130516,3.1759060355219244
20130517,-0.3550790024422207
20130520,-0.13049770558747137
20130521,0.06232687013039704
20130522,-3.1705305638900225
20130523,-3.144826813384621
20130524,-0.42435525716373146
20130527,0.054270016698081014
20130528,-1.1317901115079554
20130529,5.006450147536992
20130530,-3.934996325169838
20130531,-0.3010481334004644
20130603,-0.13510350515535524
20130604,-5.7942571235567755
20130605,1.2828206477353383
20130606,-1.6569081169647961
20130607,-0.8078335624363999
20130610,-0.5164244657979695
20130611,0.7922701672982335
20130612,-0.5929208158374282
20130613,-0.23127495300179135
20130614,1.1951422036364072
20130617,0.10678850829117248
20130618,1.3627792977984687
20130619,-4.011460182315456
20130620,-1.355118845295646
20130621,-3.783927272677498
20130624,3.656438288321948
20130625,0.8550129405275765
20130626,2.134232723141442
20130627,-6.840495878797631
20130628,3.5261156338544044
20130701,9.455682981602006
20130702,-5.158922024304046
20130703,4.937711852378305
20130704,-3.075964113401115
20130705,-2.085368033604703
20130708,4.641065584431738
20130709,-3.173788748188099
20130710,3.166174325285293
20130711,-5.162759316657545
20130712,6.362091653982785
20130715,0.4796092955647776
20130716,0.9646748237243218
20130717,1.6266237571675242
20130718,-1.3168364086847255
20130719,0.032010879944048554
20130722,4.109340356622405
20130723,1.8177064091883466
20130724,-1.9922984811825644
20130725,5.306221741454858
20130726,-4.257285899023349
20130729,2.555489352010414
20130730,-10.925572211113169
20130731,-1.1835609933594986
20130801,1.477546687457133
20130802,-6.164960073412957
20130805,0.714967158107222
20130806,4.3881719716532155
20130807,-2.884588661888705
20130808,-0.11129488517161057
20130812,-4.1700789126784406
20130813,-2.4796416594115085
20130814,-1.6703852373982966
20130816,1.1914561287356271
20130819,-6.222940558417456
20130820,0.7735988911953687
20130821,-6.940029671367746
20130822,2.3564038675004126
20130823,5.632693248343285
20130826,-3.668806303947783
20130827,-1.8271814398428854
20130828,3.14292264375488
20130829,2.5705432395772894
20130830,-11.292693938373041
20130902,-6.8868640374483725
20130903,-4.035278901117913
20130904,-3.147268559499055
20130905,-19.098823598557072
20130906,-2.470952104515085
20130910,-5.954957297615885
20130911,-4.981190581952817
20130912,-1.6839396531685462
20130913,-0.4054685952821272
20130916,-5.519912065062893
20130917,-4.515396959899968
20130918,-7.222280189578186
20130919,-2.1915980324392397
20130920,0.30877921780793277
20130923,0.7579040342010598
20130924,-5.363074657385678
20130925,-2.514848904248619
20130926,-3.852695979064042
20130927,-3.905638241483181
20130930,-1.3267867220114555
20131001,-1.0752242512073131
20131003,-2.468940087452106
20131004,-3.502237774376189
20131007,-1.311995855973407
20131008,-2.955884946080049
20131009,-2.7586530470168347
20131010,-2.1968603487886913
20131011,-3.0172887908252974
20131014,0.2726694875873291
20131015,0.37562615356951445
20131017,-0.2137809413625915
20131018,-1.9835770981693632
20131021,-3.0532317489879013
20131022,-3.0712563661501684
20131023,-2.7987572423327074
20131024,-3.0086925013382815
20131025,-5.030427950846411
20131028,2.24502194226844
20131029,4.929067306450788
20131030,4.883646833328792
20131031,5.155104449861515
20131101,-2.916367536811545
20131103,-1.207331031411971
20131105,0.32410030906211723
20131106,2.371153119424597
20131107,1.3299510623819428
20131108,1.8208853691210893
20131111,-1.7122910473485975
20131112,0.869083558937512
20131113,0.7513068181040555
20131114,0.573594383706375
20131118,0.6114503540457812
20131119,5.081213790499769
20131120,-0.7913582681129244
20131121,0.3026673569513306
20131122,1.0412081375771136
20131125,1.2877333976002983
20131126,-1.193054053362933
20131127,0.24126382568666374
20131128,0.814343625970408
20131129,0.5179517650661241
20131202,0.45317833515912415
20131203,-0.04993470383134524
20131204,0.07381184040553178
