Date,WINDMACHIN
20130102,0.9733048046333208
20130103,1.1985543868257167
20130104,0.6639669112792912
20130107,2.2887618758570065
20130108,-3.2675762995271653
20130109,1.4553090088059908
20130110,0.21923454942659154
20130111,-5.539358094850268
20130114,3.322797021629
20130115,-1.6463922382316905
20130116,3.1245147212375146
20130117,-2.3791699516568086
20130118,2.189558835450516
20130121,-0.9806598745995412
20130122,0.8258908514312003
20130123,1.282532036172804
20130124,3.673061242429369
20130125,-2.861176446494877
20130128,3.3302071048964894
20130129,0.2829661906155962
20130130,1.0038069999932404
20130131,-5.436854908269286
20130201,4.263271714920188
20130204,2.9369814039919366
20130205,-0.620761138806958
20130206,-2.0242144446887607
20130207,-1.3231321038092294
20130208,2.0117847914015954
20130211,-2.5698075718842968
20130212,0.11425255529142511
20130213,-0.14962492576828476
20130214,2.3500407263332095
20130215,1.919831498645746
20130218,1.1686169218585256
20130219,2.1112339969743283
20130220,-5.371592307533889
20130221,-0.10590712243009515
20130222,0.28518840460708006
20130225,-0.4382828098972639
20130226,-3.183899368099875
20130227,1.204607332422096
20130228,-1.5361939327769616
20130301,-4.31780761570044
20130304,-0.18618450985343338
20130305,2.789776315153325
20130306,1.293773173682339
20130307,0.1515525987430224
20130308,4.345753628568576
20130311,0.3967296575810014
20130312,-0.43468662339859904
20130313,-2.948569030675703
20130314,3.251605029840431
20130315,0.6451935239493746
20130318,-0.6218816114180017
20130319,-0.6584030657191402
20130320,3.4550970869572275
20130321,7.269943258377366
20130322,-0.786310100625495
20130325,5.188223999442388
20130326,2.8347523329594373
20130328,-2.8123192287764853
20130401,1.7204127510419438
20130402,-9.301703478944402
20130403,3.7376057786223686
20130404,0.5902319504672415
20130405,3.0064106536628348
20130408,1.872834340955599
20130409,-1.9404017079258342
20130410,1.8886504152898584
20130411,-8.946929036923736
20130412,5.8052484729621465
20130415,2.541513892344139
20130416,4.8858826325747975
20130417,-1.5687387395593821
20130418,-2.5434141263388144
20130422,3.660565683014867
20130423,1.8052455930940807
20130425,-6.11487234899773
20130426,6.206724423022342
20130429,-0.00391534537904803
20130430,1.2495817090174623
20130502,4.227280192223425
20130503,-3.3138889036351706
20130506,1.3730501610890986
20130507,-6.421998210897492
20130508,7.020770707389208
20130510,1.210332079597451
20130511,0.5056351067863152
20130513,-3.3331844983988805
20130514,3.8694294399492435
