Date,ASSAMCO
20130102,0.7203245954103681
20130103,-11.681366396962066
20130104,-3.413649176897343
20130107,-10.19679036104602
20130108,-17.55829294496532
20130109,5.896887896710552
20130110,-5.600185558889286
20130111,-0.9198568306345427
20130114,-4.4250272880433235
20130115,-3.160150396565608
20130116,4.925873614984154
20130117,0.3752615581750618
20130118,1.8298169232381531
20130121,3.210677190694296
20130122,2.415254095203604
20130123,-10.29232626754427
20130124,3.6053928319898896
20130125,-1.098930913447383
20130128,1.4924797328961414
20130129,2.4288793082109144
20130130,3.084181850443248
20130131,-2.8809078568086184
20130201,-2.8773493203395457
20130204,2.0181763555897394
20130205,1.985224968464375
20130206,-0.1254346587804981
20130207,-0.449632638898007
20130208,0.6122903071221817
20130211,-6.78168992125994
20130212,-6.786365912423573
20130213,-6.0986301711914725
20130214,3.4765777091404297
20130215,0.9206109224241559
20130218,0.6837826351600169
20130219,-0.15156743549518925
20130220,2.787107023929058
20130221,0.9074496305965067
20130222,0.6644522075845705
20130225,-0.2703004239401201
20130226,-12.955172199852294
20130227,9.026512200901559
20130228,-1.376222625520747
20130301,-0.8657099155590277
20130304,2.3358164257622565
20130305,-4.568154861932051
20130306,2.4054633702624093
20130307,0.23276542205025486
20130308,1.0601065999350765
20130311,3.5365608022654533
20130312,-2.0876579581599586
20130313,0.7321968656246542
20130314,-1.9068397161371613
20130315,1.0781426673427033
20130318,1.090637836970722
20130319,-0.15615889712363273
20130320,3.2373411660325164
20130321,-0.46104851164950356
20130322,-0.09586015589503494
20130325,3.8384644483479344
20130326,5.468284402060149
20130328,-1.9850704486928255
20130401,-5.0842541166283555
20130402,-1.9896237207610152
20130403,0.3446532814348518
20130404,1.8077602090346492
20130405,-0.7638577181336612
20130408,1.2157357783708038
20130409,-1.3745854510488495
20130410,-0.35029160127167835
20130411,-0.7169691000669104
20130412,-0.12958091333170507
20130415,1.236868400609498
20130416,0.23231459696731888
20130417,0.387537111716904
20130418,-0.23672121538151092
20130422,-2.684674086611705
20130423,0.9622332188376077
20130425,3.7296867777208114
20130426,-2.2642805839755775
20130429,5.42051463015837
20130430,-0.8101549623365609
20130502,4.322176351993298
20130503,-1.0925550786357392
20130506,0.010732250303641777
20130507,0.02889743013074797
20130508,0.5119730304669732
20130509,1.750817420147358
20130510,-2.3678784257047383
20130511,-0.18268464913324511
20130513,0.5053169899410574
20130514,1.3098476527070098
20130515,2.225701300692782
20130516,1.8827938862884814
20130517,-1.4694427916351112
20130520,-0.9406395892955762
20130521,1.7342561389989213
20130522,0.3573560763903978
20130523,0.13390311416582001
20130524,0.32013871772147373
20130527,-0.6487664433828513
20130528,-0.02020161367976839
20130529,1.4101079915172878
20130530,1.5195916347531406
20130531,-3.4956042470479463
20130603,0.6386606001403408
20130604,0.5358525648215897
20130605,1.1554081787662647
20130606,3.420024333667025
20130607,5.2485603024962035
20130610,-1.9893188433423579
20130611,-0.8120251875383135
20130612,-0.6020261305352974
20130613,-3.139246972511243
20130614,-3.4466701408075306
20130617,4.268986450671715
20130618,-0.006620887915051658
20130619,0.7899917807712816
20130620,-2.1820334316843493
20130621,2.9896630429211686
20130624,-1.0935328259740706
20130625,3.808060194878993
20130626,-2.5854418369617838
20130627,-3.7182195866551924
20130628,-3.689019747115628
20130701,-7.808673108215583
20130702,3.4008976537021773
20130703,5.416092197395229
20130704,-0.12334757698855595
20130705,-2.5638422878796607
20130708,1.0833926625690349
20130709,-1.795642361695987
20130710,-0.08278961114659311
