Date,AMDIND
20130102,0.5553545867695191
20130103,-0.8407133685984478
20130104,1.6456134913059466
20130107,-0.5554134043595967
20130108,1.6194121477594938
20130109,-0.18930426002972145
20130110,0.16800642195456944
20130111,-0.26538355617034093
20130114,-0.39310244073119105
20130115,0.49380323980468255
20130116,0.28697780982608534
20130117,-3.239566392898598
20130118,-0.38794708190451366
20130121,1.826320772859424
20130122,-0.5839826103825598
20130123,0.6162309237965717
20130124,-0.5322771389751992
20130125,1.3175979633202535
20130128,0.3756526160100653
20130129,1.606116156183932
20130130,-1.154277904415383
20130131,-0.0035210576255345592
20130201,-2.20335693827303
20130204,0.7829494938776859
20130205,0.7571930378014256
20130206,0.3403919409124528
20130207,1.276108171925274
20130208,-3.082329126233051
20130211,2.181293786021826
20130212,4.160359774814044
20130213,-1.667174281875087
20130214,-0.277873432665637
20130215,0.071206921591775
20130218,2.018840818298642
20130219,-1.1489035451715408
20130220,1.4383602783215217
20130221,-0.03794990797401576
20130222,0.7924189781925195
20130225,-0.22985264447788234
20130226,-1.1208876089778514
20130227,-0.30503861862258613
20130228,-0.37886410629277767
20130301,6.225902500450164
20130304,-3.0129409475241475
20130305,3.4117433233323142
20130306,3.3475858282820394
20130307,2.4700415946195315
20130308,-2.3699823425590814
20130311,1.5911520996455817
20130312,0.674766445878053
20130313,-0.7424963267955915
20130314,0.9947543755606577
20130315,0.9211980080291126
20130318,1.766786396262501
20130319,-3.6562425063261585
20130320,2.5128533813631306
20130321,0.9779706111377652
20130322,4.809596093254843
20130325,-0.13056612318454985
20130326,-4.786826249580195
20130328,5.7517479375044065
20130401,-2.759234119707153
20130402,0.940199158947456
20130403,-2.6291462858479315
20130404,-2.9672306648956015
20130405,4.634720759372458
20130408,-12.706228903781605
20130409,10.35421470595094
20130411,2.0748550943281145
20130415,0.31051231640909216
20130416,-4.017835745439394
20130417,-2.2172414918789145
20130418,0.27800360037277827
20130423,-8.8342812919491
20130425,8.179898124116589
20130429,-0.19450370594931235
