Date,UJAAS
20130102,0.8485077081080722
20130103,-1.8757224375738146
20130104,1.2480426156026045
20130107,-2.6612383590441855
20130108,-1.7183918399554814
20130109,1.449249586813367
20130110,1.0691710268676444
20130111,0.28047059332357405
20130114,0.2687672535203512
20130115,-0.007502217141849968
20130116,1.2337600865003342
20130117,-1.9040246545108896
20130118,3.230245090017746
20130121,-3.9415460100890387
20130122,-2.782557890621185
20130123,-0.2662443502175025
20130124,0.827180262083524
20130125,0.9500458916849018
20130128,1.4319684763451925
20130129,1.9703541889165046
20130130,-2.3871375915188455
20130131,-1.0820583152494527
20130201,-4.3615840226654345
20130204,-1.6821259405224098
20130205,-2.5743876716308356
20130206,-5.958906423743126
20130207,-0.010993550852692158
20130208,0.4018812237666387
20130211,1.1640530812520438
20130212,-1.4929672619944037
20130213,3.058278240492281
20130214,2.8445787358781596
20130215,-4.706381643169847
20130218,2.4914931538429688
20130219,-1.1587101864242428
20130220,3.0080994794809035
20130221,-4.007214682965979
20130222,1.4623391813873006
20130225,4.041668768734228
20130226,5.380356758455983
20130227,-0.5195235347968116
20130228,7.989172710939889
20130301,-3.032009602606703
20130304,1.0772245591152196
20130305,-3.3229757744688397
20130306,-1.5718808785975957
20130307,3.2069122789381264
20130308,-2.4983175861627176
20130311,0.28561583447144684
20130312,-5.221641331258756
20130313,-0.07852952371322797
20130314,-1.5158515028649813
20130315,0.04618486006401312
20130318,0.4489925371493615
20130319,2.696754106469514
20130320,0.7936150566402387
20130321,2.1860869232033693
20130322,-3.298104157826523
20130325,3.673482494034212
20130326,4.999356148544221
20130328,-0.3417256355856122
20130401,-2.319587005221221
20130402,-2.7048567484639072
20130403,-5.903697455079853
20130404,-5.318396259843271
20130405,-4.534862659045681
20130408,-3.3833528639249373
20130409,-4.380901443857827
20130410,2.3306872638205114
20130411,-0.628064874197752
20130412,1.991316884658864
20130415,3.8602706653631116
20130416,-0.5665813374773067
20130417,-1.0234677708246998
20130418,0.706732838181022
20130422,4.031441985127463
20130423,1.1680986789037915
20130425,-0.3617528825303856
20130426,-0.5771537097961547
20130429,0.2084784364560782
20130430,0.9490394774528281
20130502,4.75041422558368
20130503,-6.051444401021191
20130506,-4.083781095990671
20130507,-3.469412432230699
20130508,-3.3346562606979995
20130509,3.3180299441733974
20130510,4.194211659084673
20130511,1.12428572311729
20130513,-0.3152666783918494
20130514,1.165876466826181
20130515,-0.7219449290562858
20130516,-3.9127036634318304
20130517,-1.0174980268063782
20130520,-5.856349173738609
20130521,1.7600786632060694
20130522,-4.2014596025745945
20130523,1.4158850035303154
20130524,0.5112036373719551
20130527,-7.155854676681987
20130528,-4.677469702607763
20130529,-2.476475971759243
20130530,5.546687569453714
20130531,5.31987306457899
20130603,-2.237056622568552
20130604,-4.364606269628846
20130605,5.050886312473149
20130606,-1.3844441183946192
20130607,8.342294461533301
20130610,-1.2456350743938878
20130611,-0.08516141836240365
20130612,1.4053809860950448
20130613,-6.027554573747332
20130614,-5.980360576557571
20130617,-1.261003096859367
20130618,2.9678048906319434
20130619,2.2382906237453986
20130620,1.7220370657554742
20130621,0.8972968727146285
20130624,3.876391957301668
20130625,3.2375797190701716
20130626,-8.72669897399187
20130627,2.6264011968571364
20130628,-0.4637035675900383
20130701,1.014330680736114
20130702,-3.43128012269546
20130703,-1.8343503963682943
20130704,2.0152604073634373
20130705,-1.7491371992401086
20130708,-1.792681155199448
20130709,-3.689652328531591
20130710,0.3220631082756166
20130711,1.3450559147183618
20130712,1.0162287763070605
20130715,0.4242836995107717
20130716,-1.9701461641211382
20130717,-0.016262300998088786
20130718,1.829827215927495
20130719,-0.008698064749288914
20130722,3.9147666226050197
20130723,0.3101559371058143
20130724,2.465760250453635
20130725,2.8859417364320588
20130726,-0.35103427313684454
20130729,2.354704443718033
20130730,5.870539762214842
20130731,4.307946468379784
20130801,-4.079299125638384
20130802,-6.838696376785061
20130805,-2.750854550463422
20130806,6.621849072533369
20130807,-4.096250482490528
20130808,5.066162217832235
