Date,HINDUJAVEN
20130102,0.6423127656884619
20130103,-0.5681653074958888
20130104,0.09544486473576264
20130107,-0.9052599888605841
20130108,-1.4214003126166266
20130109,1.500683243949466
20130110,0.6396904112491717
20130111,1.2193670843667328
20130114,-1.020955932094999
20130115,-1.3895740872263782
20130116,0.5840293656340069
20130117,-0.9152856861479165
20130118,1.394843599598767
20130121,-0.22670739693530098
20130122,0.07990497011238695
20130123,-0.4811590801805592
20130124,-1.2226927634070974
20130125,-1.4703304379212931
20130128,-1.235871840939654
20130129,0.3939255690813898
20130130,1.1646521793068154
20130131,0.5027322196466313
20130201,-0.9038751557558011
20130204,1.0219359213869819
20130205,-0.33013549882444826
20130206,-1.573333225435709
20130207,6.877496543658092
20130208,-4.761491159747299
20130211,0.7511412536516292
20130212,-0.02572364508046507
20130213,0.13424528557846482
20130214,-0.4042444608537601
20130215,4.49273850591728
20130218,2.645215373395982
20130219,-1.2960364090812087
20130220,1.6166611741537151
20130221,-1.2887601168207816
20130222,-0.35448224376767856
20130225,-1.3800287978820438
20130226,1.1954491557645133
20130227,0.10257034014894612
20130228,3.3823698162767255
20130301,0.7709888943557948
20130304,1.5367851720945636
20130305,-0.5802541771826941
20130306,0.04400417854272498
20130307,1.6849460463432515
20130308,0.991227603641226
20130311,-1.837428247317102
20130312,0.2813105496558746
20130313,1.08006345267641
20130314,-0.0076276034547699545
20130315,0.2299546147585394
20130318,-0.46144515601311176
20130319,-0.18456726272999358
20130320,0.3975364700816013
20130321,3.210587329980713
20130322,-1.3331480984951791
20130325,4.376347141490303
20130326,0.2412352019292353
20130328,1.3249989806065228
20130401,-0.03937653316392553
20130402,0.7445132990210659
20130403,-1.1854517568548795
20130404,0.2390962094025546
20130405,0.05564740898472638
20130408,-0.9841278719673304
20130409,-1.4161376494810571
20130410,0.07502559651786894
20130411,3.1987533264637142
20130412,0.16796795130298603
20130415,0.5422172555122995
20130416,0.634803747637172
20130417,1.8615491312378916
20130418,-0.08866142355895468
20130422,1.7428108243898124
20130423,1.0153300563945562
20130425,-0.22964169632918546
20130426,-0.00990867584724936
20130429,0.08010749247313109
20130430,1.0239558373214788
20130502,0.2711500206792816
20130503,2.3872104568379293
20130506,-2.0113147438482826
20130507,-3.603312528893151
20130508,0.02882098095338287
20130509,0.06667324773921154
20130510,3.6787220130359675
20130511,-2.237979470931118
20130513,-2.316319387689144
20130514,0.9092699046058711
20130515,0.551801170869544
20130516,-0.4693948143066551
20130517,-0.8996185139809112
20130520,0.6010993620493285
20130521,-0.38059076713486617
20130522,0.40505475881428077
20130523,-0.21366610319448376
20130524,0.03410803952014074
20130527,0.5887452850376045
20130528,-0.13984350518546157
20130529,0.38232008512837723
20130530,0.615509657149458
20130531,0.38748428930020506
20130603,-1.2690311333831603
20130604,0.8331910843637389
20130605,-1.1464996079783565
20130606,0.7968947261092968
20130607,-0.6318350286905894
20130610,-0.5834916628703908
20130611,-0.09489635546185538
20130612,-2.481974912245591
20130613,2.4755542159757815
20130614,1.082415325142906
20130617,-1.9588773343499153
20130618,-3.49091032832019
20130619,2.2639155924239875
20130620,0.9685444719835801
20130621,0.19654246244441764
20130624,0.47686139794484106
20130625,3.2603947828286395
20130626,-1.0942254028885585
20130627,-0.4285016290391682
20130628,1.889454732926295
20130701,-0.979609054745656
20130702,0.8458218089508269
20130703,0.37399107665507314
20130704,0.06335737857051793
20130705,0.27148604142127736
20130708,-0.7656390192895085
20130709,-0.15706380343900062
20130710,1.2778432053186821
20130711,1.0923215293193733
20130712,0.26667615765463043
20130715,-0.05509302794621318
20130716,-0.3315008213674979
20130717,2.162464115426821
20130718,-1.475385126176062
20130719,0.9772382680387532
20130722,-0.9693444364919805
20130723,-0.7146650914086904
20130724,-1.573430958255071
20130725,-2.787025934437038
20130726,-1.2013150659322964
20130729,0.2506062406951365
20130730,0.8295404254142253
20130731,0.8882345691819526
20130801,-2.296567533779181
20130802,0.3876983452573506
20130805,1.4356941688324356
20130806,1.484752406124024
20130807,-0.15655996802216243
20130808,-2.1898709743010296
20130812,1.4836390112348603
20130813,3.5923393187454193
20130814,3.4898517182807636
20130816,-2.2748226019240825
20130819,18.132363208039404
20130820,1.2584363362395508
20130821,-3.465614524542058
20130822,-1.2380066376779093
20130823,-2.6923363291903426
20130826,1.8511519959308649
20130827,2.785334253735038
20130828,-1.8751064489210554
20130829,-0.8286558348300204
20130830,-0.1458988291069876
20130902,0.14346802501288816
