Date,ORIENTCEM
20130726,-0.7697199758531453
20130729,10.069416744985697
20130730,4.743171561334659
20130731,3.7809953310254576
20130801,-8.36961750926954
20130802,-1.6573962423975113
20130805,2.554190096151861
20130806,3.618491640885179
20130807,-0.21551871179937354
20130808,-2.370590665591451
20130812,-1.3997649952017563
20130813,-4.035973518405115
20130814,2.7780543510798315
20130816,-0.00955839490370991
20130819,3.9840572779725405
20130820,0.7803972837546806
20130821,-1.6829816244447386
20130822,-1.3605031197718824
20130823,4.031727314080074
20130826,2.0982737149839883
20130827,-1.4243382430292635
20130828,-0.8147141753165804
20130829,2.0240451509596187
20130830,0.18415170933733357
20130902,0.9112879454477878
20130903,-0.32406113238075207
20130904,-1.3569411248395844
20130905,1.7049122976957438
20130906,1.0013514153910232
20130910,0.5892523616509464
20130911,-3.3357257032314718
20130912,2.8853279421960787
20130913,0.1935162319202045
20130916,0.10226787953888372
20130917,-0.9345099424500807
20130918,1.2962294886548764
20130919,-9.089942035488969
20130920,1.3766176262389025
20130923,2.7685711261156474
20130924,-1.7308478043831745
20130925,-4.864660787631239
20130926,0.9243105609134132
20130927,0.0073807518206832345
20130930,-0.9102846713521665
20131001,0.17646453119724947
20131003,0.8041767197919693
20131004,-0.188241449406661
20131007,-0.7831774052072363
20131008,0.24245718207222888
20131009,1.5688396128436977
20131010,-1.7023306363660764
20131011,-2.2625927964375627
20131014,-5.550459693234106
20131015,0.6256245991168715
20131017,5.427942128706334
20131018,2.5715135290481994
20131021,1.163431558001249
20131022,0.8431026896445795
20131023,1.2432304997936006
20131024,2.0979514059125632
20131025,0.6822347865094873
20131028,2.042843599753198
20131029,-2.1874063921444735
20131030,2.4217266422011257
20131031,0.7367534709474373
20131101,-3.006293274905535
20131103,2.75934877417699
20131105,-2.8110345434264414
20131106,-3.4830556633245555
20131107,-0.5304649006072599
20131108,0.732244536823954
20131111,-0.03475158308735993
20131112,-0.6905146101474207
20131113,0.6019967041476368
20131114,2.1391467961397215
20131118,2.218439970847158
20131119,2.5382767446587247
20131120,-0.3931655434415453
20131121,-1.6286210834430175
20131122,-2.8962191790009557
20131125,0.901235194417865
20131126,2.6326662021550247
20131127,-1.4035190949320424
20131128,1.478311444260316
20131129,0.6481606569807096
20131202,1.5466736233919807
20131203,-1.600310470615792
20131204,-0.783856229318788
20131205,-3.2754753526028098
20131206,0.8342228405617813
20131209,-2.3376815021545223
