Date,GICHSGFIN
20130102,0.929839452982259
20130103,-1.8911181814761266
20130104,-1.2260542969166637
20130107,-1.240535236109236
20130108,-1.3144412045371774
20130109,-3.4540852923741423
20130110,2.3328703188980753
20130111,-3.0062816426324126
20130114,1.9419518156540367
20130115,1.85600471791889
20130116,-0.639614073984132
20130117,-0.03227887569116861
20130118,2.026154896031497
20130121,-0.128638746271563
20130122,2.4032463448081214
20130123,-1.7807702849171516
20130124,1.8099748029212415
20130125,-4.116663548451178
20130128,0.4965937515409665
20130129,1.0838059223905172
20130130,-0.14164160070003903
20130131,1.0401582470672184
20130201,0.1547393805130668
20130204,2.509447725685284
20130205,-0.5585751142490825
20130206,-0.6335520822942253
20130207,2.1892996554911344
20130208,1.174137556133105
20130211,0.7201866170929522
20130212,-2.113789235072899
20130213,5.4882743877785565
20130214,-2.056162331321856
20130215,0.039340889642797916
20130218,-2.2636787790740165
20130219,-0.8906796373991401
20130220,-0.1363369389501377
20130221,0.4856276374290682
20130222,0.8979751743639797
20130225,-0.8357124209005815
20130226,0.9278432536472576
20130227,-2.0190804108170095
20130228,-0.9764595469250577
20130301,-3.0184799591425455
20130304,0.6882749237586336
20130305,-0.22306471954468532
20130306,2.081050583309906
20130307,2.1983320001062916
20130308,-1.358688733456247
20130311,-2.1547774040861207
20130312,0.5594494435605893
20130313,-0.16967146215201434
20130314,0.5801526380933079
20130315,-1.1127767481920532
20130318,0.0661881526700081
20130319,2.6739592157785017
20130320,4.005095516902335
20130321,2.880907651822983
20130322,-0.8896741207849194
20130325,-7.619608308142779
20130326,5.083232445533744
20130328,-0.13256175398147207
20130401,1.1972821206267001
20130402,-4.2361236059358
20130403,2.708860188370009
20130404,1.1432390956283829
20130405,-1.1101492254482437
20130408,0.1433436728059964
20130409,-0.2408684068799194
20130410,-1.0477265675717216
20130411,-0.4845428271753457
20130412,0.4904461199647545
20130415,-1.2304566003160242
20130416,-0.10323983911973089
20130417,0.5856153546835233
20130418,-3.0510683290694787
20130422,-1.0391444147880347
20130423,0.6692953658348757
20130425,-0.1857038195069638
20130426,-2.371864479631766
20130429,0.2233271113193338
20130430,2.924776034755965
20130502,-1.1239273895089292
20130503,-0.14971758757841191
20130506,-1.4602336453435745
20130507,-1.5925932790975479
20130508,0.34270766855869517
20130509,-1.1623652190227016
20130510,9.026116942835312
20130511,-1.997400901044466
20130513,-0.6824405288602258
20130514,0.8817239958536051
20130515,0.7150254980890784
