Date,VARDMNPOLY
20130102,0.7583379358977237
20130103,1.3907295551870025
20130104,0.5254200148640454
20130107,1.871708886272141
20130108,-0.5692827436200701
20130109,-0.3753543713462236
20130110,2.03666594192352
20130111,-2.1403799353486397
20130114,4.066626293587383
20130115,-0.7987857439482586
20130116,-6.159576640128842
20130117,0.6142385176321252
20130118,-7.572795713392869
20130121,0.5675081461711705
20130122,4.887810016265949
20130123,-4.3821794308155395
20130124,3.067770089754125
20130125,2.9107033916383123
20130128,3.6877899116339803
20130129,-3.7780272450757773
20130130,0.816759632334269
20130131,0.1978869882618359
20130201,-0.61387397199281
20130204,-1.300322615128961
20130205,-1.260009716431392
20130206,7.480710957890321
20130207,-1.3359700953857394
20130208,1.4390097029802131
20130211,0.5896505050578129
20130212,1.0552776576043854
20130213,-3.4452100972487503
20130214,2.9383919911023453
20130215,-0.47788618578803566
20130218,-2.661412203213347
20130219,3.2649972928229687
20130220,0.5462130636829017
20130221,-0.5805746982181759
20130222,-9.285407791997331
20130225,-10.905869388865955
20130226,-10.940233474295692
20130227,2.4976268733309195
20130228,-2.831746107710861
20130301,0.04926555252898224
20130304,1.500819076038721
20130305,2.382169295606403
20130306,1.5296340000621422
20130307,1.1654033011828853
20130308,-3.3199691091899544
20130311,3.047971518685834
20130312,-3.059079893307602
20130313,-1.4735275666832346
20130314,1.7548221482830617
20130315,1.3267105269495962
20130318,1.492568558036806
20130319,3.0260898347234004
20130320,2.4463702788142268
20130321,2.5071169492312855
20130322,-2.528991155531612
20130325,-0.8442302682010229
20130326,-2.9733962507827165
20130328,-3.638696768088411
20130401,0.12358566338555876
20130402,4.3986916937665566
20130403,0.3382692057177379
20130404,0.9140827684426394
20130405,-1.8203529070993503
20130408,-0.38208007856893833
20130409,3.218389022027895
20130410,-3.9825825544814863
20130411,-2.7114274206212468
20130412,1.3604734268546002
20130415,-1.382491047887225
20130416,2.992017065739652
20130417,0.6879616793687904
20130418,0.3377230217111936
20130422,-1.7337276541998303
20130423,2.4337643097356785
20130425,-4.098645153338411
20130426,-1.612198264132314
20130429,3.0629388107862443
20130430,0.7982839985283304
20130502,-4.561429017396108
20130503,-3.0774911359581623
20130506,-0.5536636253748277
20130507,3.031993598769728
20130508,5.0957071351693966
20130509,-0.31577735550275254
